name,latency,read_uncached,write,price
G Skill Intl F3-1866C9-4GAB 4GB,23,15635,10273,NA
G Skill Intl F3-1866C9-8GSR 8GB,24,15476,10081,NA
G Skill Intl F3-1866C9-8GXM 8GB,24,15094,9907,NA
G Skill Intl F3-1866C9-8GZH 8GB,24,14958,10336,NA
G Skill Intl F3-19200C10-8GBZHD 8GB,24,14266,11314,NA
G Skill Intl F3-19200C11-4GBXLD 4GB,19,18795,13199,NA
G Skill Intl F3-19200C11-4GBZHD 4GB,23,14149,11536,NA
G Skill Intl F3-19200CL9-4GBZMD 4GB,18,18690,14284,NA
G Skill Intl F3-2133C10-4GAB 4GB,23,14920,10277,NA
G Skill Intl F3-2133C10-4GSR 4GB,24,15829,10395,NA
G Skill Intl F3-2133C10-4GXM 4GB,23,15795,10437,NA
G Skill Intl F3-2133C10-4GZL 4GB,23,14256,11992,NA
G Skill Intl F3-2133C10-4GZM 4GB,23,13541,11451,NA
G Skill Intl F3-2133C10-8GAB 8GB,23,15672,10363,NA
G Skill Intl F3-2133C10-8GSR 8GB,23,16232,11217,NA
G Skill Intl F3-2133C10-8GXM 8GB,24,15187,10265,NA
G Skill Intl F3-2133C10-8GZM 8GB,20,16705,12272,NA
G Skill Intl F3-2133C11-4GAO 4GB,23,15353,10590,NA
G Skill Intl F3-2133C11-4GRSL 4GB,22,13437,10475,NA
G Skill Intl F3-2133C11-8GAR 8GB,24,15312,10385,NA
G Skill Intl F3-2133C11-8GRSL 8GB,25,14330,10777,NA
G Skill Intl F3-2133C11-8GXL 8GB,24,15505,10565,NA
G Skill Intl F3-2133C11-8GZL 8GB,25,14672,10500,NA
G Skill Intl F3-2133C9-4GAB 4GB,21,16304,11739,NA
G Skill Intl F3-2133C9-4GXL 4GB,22,16592,10712,NA
G Skill Intl F3-2133C9-4GZH 4GB,23,14570,10956,NA
G Skill Intl F3-2133C9-8GBXH 8GB,23,15864,10768,NA
G Skill Intl F3-2133C9-8GBZH 8GB,24,13552,10791,NA
G Skill Intl F3-2133C9-8GTX 8GB,24,15656,10870,NA
G Skill Intl F3-2133C9-8GXH 8GB,23,15663,10830,NA
G Skill Intl F3-2133C9-8GZH 8GB,24,14064,11104,NA
G Skill Intl F3-2400C10-4GTD 4GB,21,16930,11734,NA
G Skill Intl F3-2400C10-4GTX 4GB,22,16685,11341,NA
G Skill Intl F3-2400C10-4GZH 4GB,21,16274,11150,NA
G Skill Intl F3-2400C10-8GTX 8GB,22,16341,11427,NA
G Skill Intl F3-2400C11-4GAB 4GB,22,15998,10605,NA
G Skill Intl F3-2400C11-4GSR 4GB,22,16338,10953,NA
G Skill Intl F3-2400C11-4GXM 4GB,23,15668,10430,NA
G Skill Intl F3-2400C11-8GAB 8GB,23,16007,10997,NA
G Skill Intl F3-2400C11-8GSR 8GB,23,16067,10906,NA
G Skill Intl F3-2400C11-8GXM 8GB,23,16220,11172,NA
G Skill Intl F3-2400C11-8GZM 8GB,25,14476,11006,NA
G Skill Intl F3-2400C9-4GTXD 4GB,21,16677,12061,NA
G Skill Intl F3-2600C10-4GTXD 4GB,18,18272,12432,$219.99*
G Skill Intl F3-2666C10-4GTXD 4GB,18,18203,12907,NA
G Skill Intl F3-2666C11-4GTXD 4GB,20,17126,11376,NA
G Skill Intl F3-2666C11-4GZHD 4GB,20,17666,10402,NA
G Skill Intl F3-2666C11-8GTXD 8GB,20,17992,12114,NA
G Skill Intl F3-2666C12-8GTXD 8GB,22,16117,10692,NA
G Skill Intl F3-2800C11-4GTXDG 4GB,24,14512,9103,NA
G Skill Intl F3-2800C12-4GTXDG 4GB,22,16444,10637,NA
G Skill Intl F3-2800C12-8GTXDG 8GB,21,17355,12208,NA
G Skill Intl F3-2933C12-4GTXDG 4GB,20,17843,9763,NA
G Skill Intl F3-8500CL7-4GBRL 4GB,28,11787,7002,$29.99*
G Skill Intl F3-8500CL7-4GBSQ 4GB,30,8723,5267,$66.99
Gloway International (HK) WAR1600CL11DHB8GB 8GB,22,14799,10882,NA
Gloway International (HK) WAR1600CL11SHB8GB 8GB,27,11945,9147,NA
Gloway International Co. Ltd. IMT451U6MFR8C-PB0 4GB,28,10770,6618,NA
Golden Empire CL10-10-10 D3-1600 8GB,27,13484,8849,NA
Golden Empire CL10-10-10 D3-1866 4GB,24,14579,9973,NA
Golden Empire CL10-11-11 D3-2133 4GB,22,15857,10944,NA
Golden Empire CL10-11-11 D3-2400 4GB,21,14057,10759,NA
Golden Empire CL11-11-11 D3-1600 4GB,27,13341,8476,NA
Golden Empire CL11-11-11 D3-2133 4GB,23,14912,10452,NA
Golden Empire CL11-11-11 D3-2400 4GB,24,14354,12672,NA
Golden Empire CL11-12-12 D3-2400 4GB,23,15718,11137,NA
Golden Empire CL11-13-13 D3-2400 4GB,23,15879,10669,NA
Golden Empire CL11-13-13 D3-2666 4GB,22,16333,10099,NA
Golden Empire CL7-7-7 2GB,29,12565,8907,NA
Golden Empire CL7-7-7 DDR3-1066 2GB,33,9697,6502,NA
Golden Empire CL7-7-7 DDR3-1333 2GB,23,14583,8769,NA
Golden Empire CL8-8-8 DDR3-1600 2GB,22,14603,9936,NA
Golden Empire CL9-10-9 D3-1866 8GB,25,14672,9950,NA
Golden Empire CL9-10-9 DDR3-1866 4GB,22,15011,10278,NA
Golden Empire CL9-10-9DDR3-2200 2GB,21,16695,12802,NA
Golden Empire CL9-9-9 2GB,19,16284,14319,NA
Golden Empire CL9-9-9 D3 1600 4GB,27,13220,8641,NA
Golden Empire CL9-9-9 D3-1333 8GB,27,12836,7708,NA
Golden Empire CL9-9-9 D3-1600 8GB,25,14184,8916,NA
Golden Empire CL9-9-9 DDR3 1600 4GB,23,14520,9869,NA
Golden Empire CL9-9-9 DDR3-1333 4GB,27,13150,8261,NA
Golden Empire CL9-9-9 DDR3-1600 4GB,24,14164,9136,NA
Golden Empire CL9.9-9 D3-1600 8GB,29,13136,8603,NA
Hynix Semiconductor (Hyundai Electronics) DMT351E6CFR8C-H9 4GB,31,9777,7346,NA
Hynix Semiconductor (Hyundai Electronics) DMT351U6BFR8C-H9 4GB,23,14249,9260,NA
Hynix Semiconductor (Hyundai Electronics) DMT451E6AFR8C-H9 4GB,27,12864,6909,NA
Hynix Semiconductor (Hyundai Electronics) DMT451E6AFR8C-PB 4GB,30,12967,7625,NA
Hynix Semiconductor (Hyundai Electronics) DMT451E6BFR8C-PB 4GB,26,12794,7064,NA
Hynix Semiconductor (Hyundai Electronics) HMT112S6BFR6C-H9 1GB,29,8614,7664,NA
Hynix Semiconductor (Hyundai Electronics) HMT125S6,29,10825,7883,NA
Hynix Semiconductor (Hyundai Electronics) HMT125S6BFR8C-H9 2GB,28,10468,8426,NA
Hynix Semiconductor (Hyundai Electronics) HMT125S6TFR8C-G7 2GB,29,8925,5295,NA
Hynix Semiconductor (Hyundai Electronics) HMT125U6,27,10925,7975,NA
Hynix Semiconductor (Hyundai Electronics) HMT125U6BFR8C-G7 2GB,25,16082,9171,NA
Hynix Semiconductor (Hyundai Electronics) HMT125U6TFR8C-H9 2GB,28,12429,7298,NA
Hynix Semiconductor (Hyundai Electronics) HMT125U7,26,13983,8354,NA
Hynix Semiconductor (Hyundai Electronics) HMT151R7BFR4C-H9 4GB,28,10902,9564,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7,35,8485,7966,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7AFR4C-H9 8GB,34,8590,5799,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7BFR4A-H9 8GB,38,8640,7694,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7BFR4C-H9 8GB,34,9568,7617,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7BFR4C-PB 8GB,43,9501,7570,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7CFR4A-PB 8GB,34,10090,9282,NA
Hynix Semiconductor (Hyundai Electronics) HMT31GR7CFR4C-PB 8GB,36,8982,8047,NA
Hynix Semiconductor (Hyundai Electronics) HMT325S6,28,10590,7175,$157.95
Hynix Semiconductor (Hyundai Electronics) HMT325S6CFR8C-H9 2GB,27,10710,7403,NA
Hynix Semiconductor (Hyundai Electronics) HMT325S6CFR8C-PB 2GB,30,11411,7862,NA
Hynix Semiconductor (Hyundai Electronics) HMT325S6EFR8A-PB 2GB,26,13375,8534,NA
Hynix Semiconductor (Hyundai Electronics) HMT325U6,26,12308,7359,NA
Hynix Semiconductor (Hyundai Electronics) HMT325U6BFR8C-H9 2GB,26,12296,7429,NA
Hynix Semiconductor (Hyundai Electronics) HMT325U6CFR8C-PB 2GB,32,11470,8621,NA
Hynix Semiconductor (Hyundai Electronics) HMT325U6EFR8C-PB 2GB,32,12358,8945,NA
Hynix Semiconductor (Hyundai Electronics) HMT351S6,30,8583,5372,NA
Hynix Semiconductor (Hyundai Electronics) HMT351S6CFR8A-PB 4GB,28,12371,8906,NA
Hynix Semiconductor (Hyundai Electronics) HMT351S6CFR8C-H9 4GB,30,8803,5600,NA
Hynix Semiconductor (Hyundai Electronics) HMT351S6CFR8C-PB 4GB,28,11815,8008,NA
Hynix Semiconductor (Hyundai Electronics) HMT351S6EFR8A-PB 4GB,29,12201,8818,NA
Hynix Semiconductor (Hyundai Electronics) HMT351S6EFR8C-PB 4GB,31,12028,8580,NA
Hynix Semiconductor (Hyundai Electronics) HMT351U6,27,13502,9176,NA
Hynix Semiconductor (Hyundai Electronics) HMT351U6BFR8C-H9 4GB,27,12549,7964,NA
Hynix Semiconductor (Hyundai Electronics) HMT351U6CFR8C-H9 4GB,26,12763,8256,NA
Hynix Semiconductor (Hyundai Electronics) HMT351U6EFR8C-PB 4GB,27,13250,8893,NA
Hynix Semiconductor (Hyundai Electronics) HMT351U7CFR8C-PB 4GB,26,14040,9939,NA
Hynix Semiconductor (Hyundai Electronics) HMT351U7EFR8C-RD 4GB,52,8854,6739,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GR7AFR8C-RD 8GB,28,12814,9729,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6,29,11872,7873,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6AFR8A-PB 8GB,31,11340,7967,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6AFR8C-PB 8GB,29,11945,7526,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6BFR8A-PB 8GB,31,11222,7571,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6BFR8A-RD 8GB,24,16274,11824,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6DFR8A-PB 8GB,30,10435,5816,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6MFR8A-PB 8GB,28,12433,9620,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GS6MFR8C-H9 8GB,29,12003,8101,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6,29,13256,9322,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6AFR8A-PB 8GB,29,12123,7812,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6AFR8C-PB 8GB,28,12496,8191,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6BFR8A-PB 8GB,29,13144,8519,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6BFR8C-PB 8GB,29,13314,8964,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6DFR8A-PB 8GB,26,13045,8298,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU6MFR8C-H9 8GB,25,10981,5360,NA
Hynix Semiconductor (Hyundai Electronics) HMT41GU7,25,16159,10163,NA
Hynix Semiconductor (Hyundai Electronics) HMT425S6AFR6A-PB 2GB,31,10477,6632,NA
Hynix Semiconductor (Hyundai Electronics) HMT425S6CFR6A-PB 2GB,29,11865,6998,NA
Hynix Semiconductor (Hyundai Electronics) HMT425U6AFR6C-PB 2GB,27,14020,9045,NA
Hynix Semiconductor (Hyundai Electronics) HMT42GR7AFR4C-RD 16GB,42,8057,7122,NA
Hynix Semiconductor (Hyundai Electronics) HMT42GR7MFR4A-H9 16GB,62,7408,5864,NA
Hynix Semiconductor (Hyundai Electronics) HMT451B6AFR8A-PB 4GB,27,11250,7278,NA
Hynix Semiconductor (Hyundai Electronics) HMT451S6AFR8A-PB 4GB,31,11589,7675,NA
Hynix Semiconductor (Hyundai Electronics) HMT451S6AFR8C-PB 4GB,27,11524,6693,NA
Hynix Semiconductor (Hyundai Electronics) HMT451S6BFR8A-PB 4GB,32,11475,7421,NA
Hynix Semiconductor (Hyundai Electronics) HMT451S6BFR8A-RD 4GB,24,15120,10221,NA
Hynix Semiconductor (Hyundai Electronics) HMT451S6MFR8A-PB 4GB,30,10982,7139,NA
Hynix Semiconductor (Hyundai Electronics) HMT451S6MFR8C-PB 4GB,28,10680,6139,NA
Hynix Semiconductor (Hyundai Electronics) HMT451U6,25,14297,8595,NA
Hynix Semiconductor (Hyundai Electronics) HMT451U6AFR8A-PB 4GB,29,12260,6985,NA
Hynix Semiconductor (Hyundai Electronics) HMT451U6AFR8C-PB 4GB,27,13310,8099,NA
Hynix Semiconductor (Hyundai Electronics) HMT451U6BFR8A-PB 4GB,28,12788,7404,NA
Hynix Semiconductor (Hyundai Electronics) HMT451U6BFR8C-PB 4GB,27,13802,8305,NA
Hynix Semiconductor (Hyundai Electronics) MPPU8GBPC1600 8GB,28,12041,7448,NA
InnoDisk Corporation i-DIMM 4GB,27,13696,8539,NA
ISD Technology Limited IM34GU48C16-999HB 4GB,26,13637,8447,NA
ISD Technology Limited IM38GU48C16-999HB 8GB,25,15317,9662,NA
ISD Technology Limited IMT41GU6MFR8C-P90 8GB,25,14495,9827,NA
ISD Technology Limited IMT41GU6MFR8C-RA0 8GB,26,12980,7555,NA
ISD Technology Limited IMT41GU6MFR8W-TA2 8GB,26,15019,10596,NA
ISD Technology Limited IMT41GU6MFR8Y-AB1 8GB,21,16220,12771,NA
ISD Technology Limited IMT451U6MFR8C-P90 4GB,26,14441,7973,NA
ISD Technology Limited IMT451U6MFR8W-TA2 4GB,19,18345,11489,NA
ISD Technology Limited IMT451U6MFR8Y-CC0 4GB,25,15073,9507,NA
ISD Technology Limited IMT451U6MFR8Y-DC0 4GB,19,19007,10982,NA
King Tiger Technology Tigo-1600Mhz-8G 8GB,27,13588,9587,NA
Kingmax Semiconductor FLFD45F-B8KG9 1GB,27,12853,7940,NA
Kingmax Semiconductor FLFE85F-C8KL9 2GB,27,10057,6241,NA
Kingmax Semiconductor FLFE85F-C8KM9 2GB,26,11770,7584,NA
Kingmax Semiconductor FLFF65F-C8KF9 4GB,25,11933,7620,NA
Kingmax Semiconductor FLFF65F-C8KL9 4GB,26,12359,7511,NA
Kingmax Semiconductor FLFF65F-C8KM9 4GB,25,11676,6907,NA
Kingmax Semiconductor FLFF65F-C8MF9 4GB,27,12673,8089,NA
Kingmax Semiconductor FLFF65F-C8ML9 4GB,26,13611,8585,NA
Kingmax Semiconductor FLFF65F-D8KM9 4GB,26,11129,5872,NA
Kingmax Semiconductor FLFF65F-D8KQ9 4GB,26,13275,7385,NA
Kingmax Semiconductor FLGF65F-C8KJ9A 4GB,22,15551,9999,NA
Kingmax Semiconductor FLGF65F-C8KL9A 4GB,25,13470,8675,NA
Kingmax Semiconductor FLGF65F-C8KLB 4GB,24,14501,9298,NA
Kingmax Semiconductor FLGF65F-D8KMB 4GB,44,10243,5924,NA
Kingmax Semiconductor FLGF65F-D8KQB 4GB,26,13130,7355,NA
Kingmax Semiconductor FLGG45F-D8KJB 8GB,24,10867,5348,NA
Kingmax Semiconductor FLGG45F-D8KLB 8GB,28,12124,7676,NA
Kingmax Semiconductor FLGG45F-D8KMB 8GB,27,12640,7884,NA
Kingmax Semiconductor FLGG45F-D8KQB 8GB,25,10629,5428,NA
Kingmax Semiconductor FLGG45F-D8WMB 8GB,29,12472,8814,NA
Kingmax Semiconductor FLGG45F-E8K3B 8GB,44,6892,3780,NA
Kingmax Semiconductor FSFF65F-D8KQ9 4GB,27,11355,7340,NA
Kingmax Semiconductor FSGG43F-D8KLB 8GB,34,12778,7393,NA
Kingmax Semiconductor FSGG45F-D8KMB 8GB,35,10377,7794,NA
Kingston 9905402-158.A00LF 2GB,22,13926,9134,NA
Kingston 9905402-174.A00G 4GB,26,14401,8068,NA
Kingston 9905402-411.A00LF 2GB,24,12029,8428,NA
Kingston 9905402-413.A00LF 2GB,26,12698,8468,NA
Kingston 9905402-414.A00LF 2GB,26,13141,7787,NA
Kingston 9905402-415.A00LF 2GB,24,12383,7461,NA
Kingston 9905402-416.A00LF 2GB,26,12878,7258,NA
Kingston 9905402-421.A00LF 2GB,25,12522,7485,NA
Kingston 9905402-506.A00LF 4GB,49,6908,5203,NA
Kingston 9905402-532.A00LF 4GB,27,12967,7253,NA
Kingston 9905402-534.A00LF 4GB,27,12978,7518,NA
Kingston 9905402-544.A00LF 4GB,27,10300,5236,NA
Kingston 9905402-557.A00LF 4GB,26,14901,8038,NA
Kingston 9905402-560.A00G 4GB,28,11268,5924,NA
Kingston 9905402-570.A00LF 4GB,27,13151,7143,NA
Kingston 9905402-592.A00LF 4GB,26,12133,6309,NA
Kingston 9905402-663.A00LF 4GB,28,13533,7441,NA
Kingston 9905402-665.A00LF 4GB,29,10826,5484,NA
Kingston 9905402-666.A00LF 4GB,27,9070,4138,NA
Kingston 9905402-668.A00LF 4GB,30,10002,5918,NA
Kingston 9905402-670.A00LF 4GB,27,13248,7881,NA
Kingston 9905403-001.B00LF 8GB,28,9839,6288,NA
Kingston 9905403-006.A01LF 2GB,29,11879,6981,NA
Kingston 9905403-011.A01LF 2GB,25,9435,4850,NA
Kingston 9905403-011.A03LF 2GB,27,12973,8010,NA
Kingston 9905403-02X.A00LF 8GB,26,14000,8591,NA
Kingston 9905403-037.A00G 4GB,27,9887,5349,NA
Kingston 9905403-038.A00G 4GB,25,12885,8462,NA
Kingston 9905403-038.A00LF 4GB,28,11287,6733,NA
Kingston 9905403-083.A00LF 2GB,27,13856,9388,NA
Kingston 9905403-084.A01LF 2GB,26,13303,7521,NA
Kingston 9905403-090.A02LF 4GB,26,11560,6557,NA
Kingston 9905403-096.A01LF 2GB,23,14903,9560,NA
Kingston 9905403-097.A00LF 2GB,25,14282,9796,NA
Kingston 9905403-111.A00LF 2GB,23,16175,9414,NA
Kingston 9905403-112.A00LF 2GB,25,11935,7119,NA
Kingston 9905403-113.A00LF 2GB,26,13666,8438,NA
Kingston 9905403-114.A00LF 2GB,26,14330,8926,NA
Kingston 9905403-126.A02LF 2GB,21,15250,9936,NA
Kingston 9905403-134.A00LF 2GB,24,15547,9326,NA
Kingston 9905403-136.A00LF 2GB,26,14700,8617,NA
Kingston 9905403-137.A00LF 2GB,23,13481,8979,NA
Kingston 9905403-140.A00LF 2GB,24,13836,10291,NA
Kingston 9905403-141.A00LF 2GB,26,13343,8010,NA
Kingston 9905403-143.A00G 8GB,24,15484,9972,NA
Kingston 9905403-147.A00LF 2GB,25,12540,8454,NA
Kingston 9905403-149.A00LF 4GB,28,12744,8360,NA
Kingston 9905403-149.A01LF 4GB,25,14280,9424,NA
Kingston 9905403-151.A00LF 2GB,24,14117,9336,NA
Kingston 9905403-152.A00LF 2GB,26,12626,7566,NA
Kingston 9905403-153.A00LF 2GB,26,12241,8301,NA
Kingston 9905403-160.A02LF 4GB,20,18290,12117,NA
Kingston 9905403-169.A00LF 2GB,25,12981,8502,NA
Kingston 9905403-170.A00LF 2GB,24,10193,8769,NA
Kingston 9905403-171.A00LF 2GB,24,14157,9030,NA
Kingston 9905403-172.A00LF 2GB,26,12125,7401,NA
Kingston 9905403-173.A00LF 2GB,25,13475,8967,NA
Kingston 9905403-174.A00LF 2GB,25,14255,9410,NA
Kingston 9905403-178.A00LF 2GB,24,15046,10014,NA
Kingston 9905403-179.A00LF 2GB,23,15148,9286,NA
Kingston 9905403-181.A00LF 4GB,26,12579,7965,NA
Kingston 9905403-182.A01LF 2GB,21,15039,11421,NA
Kingston 9905403-183.A00LF 2GB,23,13622,9151,NA
Kingston 9905403-184.A00LF 4GB,25,12149,7297,NA
Kingston 9905403-185.A00LF 2GB,24,13909,9352,NA
Kingston 9905403-187.A00LF 2GB,22,13688,9491,NA
Kingston 9905403-189.A00LF 4GB,24,12701,9154,NA
Kingston 9905403-189.A01LF 4GB,27,10399,6362,NA
Kingston 9905403-192.A00LF 4GB,24,12952,8472,NA
Kingston 9905403-197.A00LF 4GB,26,12773,8387,NA
Kingston 9905403-198.A00LF 4GB,24,13773,8938,NA
Kingston 9905403-199.A00LF 4GB,24,13220,8844,NA
Kingston 9905403-400.A00LF 4GB,25,12457,7960,NA
Kingston 9905403-401.A00LF 4GB,24,13738,9195,NA
Kingston 9905403-405.A00LF 4GB,47,7050,6571,NA
Kingston 9905403-409.A00LF 2GB,25,15169,9845,NA
Kingston 9905403-410.A00LF 4GB,24,14437,9474,NA
Kingston 9905403-420.A00LF 4GB,23,14032,9654,NA
Kingston 9905403-423.A00LF 4GB,23,13176,11017,NA
Kingston 9905403-431.A00LF 4GB,24,13323,8627,NA
Kingston 9905403-432.A00LF 4GB,26,12480,8167,NA
Kingston 9905403-433.A00LF 4GB,24,13215,8671,NA
Kingston 9905403-437.A01LF 4GB,24,13676,8950,NA
Kingston 9905403-439.A00LF 4GB,24,13634,8830,NA
Kingston 9905403-440.A00LF 4GB,23,13792,9333,NA
Kingston 9905403-441.A00LF 4GB,24,14124,8903,NA
Kingston 9905403-442.A00LF 4GB,25,13085,8657,NA
Kingston 9905403-443.A00LF 4GB,23,14972,10133,NA
Kingston 9905403-444.A00LF 4GB,24,13647,8883,NA
Kingston 9905403-445.A00LF 4GB,24,13758,8974,NA
Kingston 9905403-447.A00LF 4GB,26,12845,8214,NA
Kingston 9905403-449.A00LF 4GB,25,12455,8543,NA
Kingston 9905403-451.A00LF 4GB,26,11803,8320,NA
Kingston 9905403-455.A00LF 4GB,21,14771,10170,NA
Kingston 9905403-459.A00LF 4GB,19,17377,11701,NA
Kingston 9905403-478.A00LF 4GB,25,13447,9290,NA
Kingston 9905403-478.B00LF 4GB,25,14213,9755,NA
Kingston 9905403-489.A00LF 4GB,26,14418,8604,NA
Kingston 9905403-490.A00LF 4GB,24,13968,8654,NA
Kingston 9905403-491.A00LF 4GB,26,10968,6974,NA
Kingston 9905403-496.A00LF 4GB,24,14507,9650,NA
Kingston 9905403-500.A01LF 8GB,26,13003,8235,NA
Kingston 9905403-502.A00LF 8GB,29,13169,7968,NA
Kingston 9905403-511.A00LF 4GB,25,13140,8086,NA
Kingston 9905403-518.A00LF 8GB,29,12697,8466,NA
Kingston 9905403-519.A00LF 4GB,25,14391,9062,NA
Kingston 9905403-547.A00LF 8GB,27,13429,8128,NA
Kingston 9905403-550.A00LF 4GB,26,13647,8474,NA
Kingston 9905403-558.A00LF 8GB,28,13055,7987,NA
Kingston 9905403-559.A00LF 8GB,26,13119,8019,NA
Kingston 9905403-562.A00G 8GB,28,10852,10038,NA
Kingston 9905403-562.A00LF 8GB,24,14209,8467,NA
Kingston 9905403-578.A00LF 4GB,28,14485,9607,NA
Kingston 9905403-579.A00G 8GB,26,12997,8856,NA
Kingston 9905403-579.A00LF 8GB,35,8991,5367,NA
Kingston 9905403-582.A00LF 8GB,26,12153,7427,NA
Kingston 9905403-632.A00G 8GB,26,11737,7436,NA
Kingston 9905403-632.A00LF 8GB,27,13772,9411,NA
Kingston 9905403-666.A00G 8GB,27,12731,8385,NA
Kingston 9905403-666.A00LF 8GB,27,12166,7859,NA
Kingston 9905403-675.A00LF 8GB,28,13434,8730,NA
Kingston 9905403-684.A00LF 8GB,25,14736,9970,NA
Kingston 9905403-689.A00LF 4GB,26,15392,8857,NA
Kingston 9905403-691.A00LF 8GB,27,11137,6127,NA
Kingston 9905403-829.A00LF 8GB,28,13153,8176,NA
Kingston 9905403-831.A00LF 8GB,27,12555,7714,NA
Kingston 9905403-887.A00LF 8GB,27,9281,4505,NA
Kingston 9905403-888.A00LF 8GB,27,13181,7491,NA
Kingston 9905403-889.A00LF 8GB,27,12543,7367,NA
Kingston 9905403-891.A00LF 8GB,38,9367,5774,NA
Kingston 9905403-892.A00LF 8GB,28,12271,7553,NA
Kingston 9905403-893.A00LF 8GB,26,12764,7746,NA
Kingston 9905403-894.A00LF 8GB,28,11497,6961,NA
Kingston 9905417-061.A00G 4GB,28,10018,6170,NA
Kingston 9905428-040.A00LF 4GB,29,12211,7970,NA
Kingston 9905428-041.A00LF 4GB,28,11803,8419,NA
Kingston 9905428-045.A00LF 4GB,28,11754,8104,NA
Kingston 9905428-047.A00LF 4GB,31,10899,7861,NA
Kingston 9905428-048.A00LF 4GB,24,15184,11018,NA
Kingston 9905428-051.A00LF 4GB,28,12583,8201,NA
Kingston 9905428-062.A00G 8GB,29,13235,8089,NA
Kingston 9905428-073.A00LF 4GB,28,11504,8323,NA
Kingston 9905428-086.A00G 4GB,26,12946,9538,NA
Kingston 9905428-086.A00LF 4GB,28,12975,9053,NA
Kingston 9905428-087.A00G 8GB,29,11985,9301,NA
Kingston 9905428-087.A00LF 8GB,30,12050,8627,NA
Kingston 9905428-093.A00LF 8GB,35,10948,7644,NA
Kingston 9905428-095.D00LF 8GB,29,12706,8448,NA
Kingston 9905428-105.A00G 8GB,28,13219,9223,NA
Kingston 9905428-123.A00LF 8GB,31,11355,7886,NA
Kingston 9905428-136.A00LF 8GB,28,13309,9220,NA
Kingston 9905428-154.A00LF 8GB,29,10226,6119,NA
Kingston 9905428-155.A00G 8GB,31,12054,9224,NA
Kingston 9905428-155.A00LF 8GB,30,12176,8909,NA
Kingston 9905428-186.A00G 8GB,29,13208,9178,NA
Kingston 9905428-186.A00LF 8GB,29,11761,7916,NA
Kingston 9905428-187.A00G 8GB,28,11253,8003,NA
Kingston 9905428-187.A00LF 8GB,30,11046,8142,NA
Kingston 9905428-193.A00LF 8GB,29,12246,8190,NA
Kingston 9905428-200.A00LF 8GB,29,12403,9361,NA
Kingston 9905428-401.A00LF 8GB,29,11033,7234,NA
Kingston 9905428-413.A00LF 8GB,30,11393,7539,NA
Kingston 9905428-416.A00LF 8GB,26,14071,9218,NA
Kingston 9905428-417.A00LF 8GB,30,11919,7689,NA
Kingston 9905428-418.A00LF 8GB,28,9621,6265,NA
Kingston 9905428-420.A00G 8GB,28,13259,9169,NA
Kingston 9905428-422.A00LF 8GB,28,12921,9219,NA
Kingston 9905428-427.A00LF 8GB,28,10070,5732,NA
Kingston 9905428-428.A00LF 8GB,32,12249,7811,NA
Kingston 9905428-435.A00LF 8GB,28,12382,8413,NA
Kingston 9905458-009.A00LF 2GB,26,12132,6795,NA
Kingston 9905458-012.A00LF 2GB,26,14343,8909,NA
Kingston 9905458-017.A00LF 4GB,26,11640,7547,NA
Kingston 9905458-017.A01LF 4GB,25,12809,8558,NA
Kingston 9905458-020.A00LF 4GB,26,12415,8155,NA
Kingston 9905458-026.A00LF 4GB,26,11972,7732,NA
Kingston 9905458-030.A00LF 4GB,27,9729,7066,NA
Kingston 9905458-031.A00LF 8GB,26,13949,8420,NA
Kingston 9905469-124.A00LF 4GB,44,11187,5659,NA
Kingston 9905469-136.A00LF 4GB,29,11201,6829,NA
Kingston 9905469-144.A00LF 4GB,27,11474,7393,NA
Kingston 9905469-154.A00LF 4GB,28,11589,7321,NA
Kingston 9905471-001.A00LF 2GB,26,11474,7663,NA
Kingston 9905471-001.A01LF 2GB,25,12884,8372,NA
Kingston 9905471-006.A00LF 4GB,25,11697,7331,NA
Kingston 9905471-006.A01LF 4GB,26,12109,7962,NA
Kingston 9905471-006.A02LF 4GB,25,11711,7593,NA
Kingston 9905471-009.A00LF 4GB,25,13314,8599,NA
Kingston 9905471-010.A00LF 4GB,29,12845,7189,NA
