name,latency,read_uncached,write,price
OCZ OCZ2P8001G 1GB,56,4301,1955,NA
OCZ OCZ2P8002G 2GB,54,4821,2193,NA
OCZ OCZ2P8008GQ 2GB,51,5231,2411,NA
OCZ OCZ2P800EB2G 2GB,47,4859,1996,NA
OCZ OCZ2P800R21G 1GB,50,4799,2227,NA
OCZ OCZ2RPR10661G 1GB,47,5611,2533,NA
OCZ OCZ2RPR10662G 2GB,49,5756,2873,NA
OCZ OCZ2RPR1066A1G 1GB,58,4402,1512,NA
OCZ OCZ2RPR11501G 1GB,43,5770,2452,NA
OCZ OCZ2RPR11502G 2GB,40,6531,2755,NA
OCZ OCZ2RPR12001G 1GB,48,6276,3052,NA
OCZ OCZ2RPR8001G 1GB,54,4447,2124,NA
OCZ OCZ2RPR8002G 2GB,53,4854,2018,NA
OCZ OCZ2RPR8002GK 1GB,68,3409,1732,NA
OCZ OCZ2RPR800C31G 1GB,51,4850,2368,NA
OCZ OCZ2RPR800C42G 2GB,51,5362,2539,NA
OCZ OCZ2RPX10002G 2GB,41,6171,2609,NA
OCZ OCZ2RPX8002G 2GB,50,5387,2476,NA
OCZ OCZ2RPX800EB2G 2GB,52,5024,2437,NA
OCZ OCZ2SE8001G 1GB,49,4992,2163,NA
OCZ OCZ2SOE6671G 1GB,55,3330,1729,NA
OCZ OCZ2SOE8001G 1GB,51,4623,2033,NA
OCZ OCZ2SOE800URB1G 1GB,50,4203,2361,NA
OCZ OCZ2T1066IO1G 1GB,48,5019,2128,NA
OCZ OCZ2T11502G 2GB,49,5854,2927,NA
OCZ OCZ2T8001G 1GB,49,5299,2367,NA
OCZ OCZ2T800C42G 2GB,52,4981,2469,NA
OCZ OCZ2TA1000VX21G 1GB,61,4597,3379,NA
OCZ OCZ2V6672G 2GB,57,4176,1876,NA
OCZ OCZ2V8001G 1GB,60,3718,1883,NA
OCZ OCZ2V8002G 2GB,54,4525,2133,NA
OCZ OCZ2VU10662G 2GB,61,4767,2610,NA
OCZ OCZ2VU6672G 2GB,54,4950,2341,NA
OCZ OCZ2VU8001G 1GB,51,4555,2066,NA
OCZ OCZ2VU8002G 2GB,56,4781,2178,NA
OCZ OCZ2VU8004G 4GB,48,5192,2345,NA
Patriot Memory (PDP Systems) 6400EL Series 2GB,56,4746,2454,NA
Patriot Memory (PDP Systems) 6400LL Series 1GB,53,5103,2515,NA
Patriot Memory (PDP Systems) 8000EL Series 2GB,47,5157,2451,NA
Patriot Memory (PDP Systems) 8500C7 Series 2GB,53,5165,2409,NA
Patriot Memory (PDP Systems) 8500EL Series 2GB,51,5339,2699,NA
Patriot Memory (PDP Systems) 9600EL Scries 1GB,37,6993,3115,NA
Patriot Memory (PDP Systems) PDC22G6400ELK 1GB,64,3977,2026,NA
Patriot Memory (PDP Systems) PDC22G6400LLK 1GB,48,5051,2192,NA
Patriot Memory (PDP Systems) PDC22G8500ELK 1GB,43,4254,1577,NA
Patriot Memory (PDP Systems) PDC24G6400ELK 2GB,52,4851,2466,NA
Patriot Memory (PDP Systems) PDC24G6400LLK 2GB,52,4963,2492,NA
Patriot Memory (PDP Systems) PDC24G8500ELK 2GB,57,5289,2975,NA
Patriot Memory (PDP Systems) PEP21G6400LL 1GB,42,5714,1906,NA
Patriot Memory (PDP Systems) PEP22G6400EL 2GB,43,5667,1864,NA
Patriot Memory (PDP Systems) PSD21G6672 1GB,76,3233,1650,NA
Patriot Memory (PDP Systems) PSD21G66781 1GB,71,2527,1480,NA
Patriot Memory (PDP Systems) PSD21G8002 1GB,57,3885,1999,NA
Patriot Memory (PDP Systems) PSD21G80081 1GB,56,4042,2131,$42.24*
Patriot Memory (PDP Systems) PSD21G800816 1GB,66,3853,1637,NA
Patriot Memory (PDP Systems) PSD22G5332 2GB,78,2934,1283,NA
Patriot Memory (PDP Systems) PSD22G6672 2GB,61,3611,1910,$52.99*
Patriot Memory (PDP Systems) PSD22G6672S 2GB,64,3528,1504,$29.99*
Patriot Memory (PDP Systems) PSD22G8002 2GB,59,4358,2217,$12.99
Patriot Memory (PDP Systems) PSD22G80026 2GB,59,4290,2169,NA
Patriot Memory (PDP Systems) PSD22G8002S 2GB,61,3792,1614,NA
Patriot Memory (PDP Systems) PSD24G6672 4GB,115,2222,1893,$86.49*
Patriot Memory (PDP Systems) PSD24G6672S 4GB,76,3484,1530,NA
Patriot Memory (PDP Systems) PSD24G8002 4GB,64,4762,2618,$139.89
Patriot Memory (PDP Systems) PSD24G8002S 4GB,60,4138,1809,NA
Patriot Memory (PDP Systems) PVS24G6400LLK 2GB,59,4432,2707,NA
Patriot Memory (PDP Systems) PVS24G8500ELK 2GB,64,4597,2516,NA
Peak Electronics 256X64M-80E 2GB,67,3611,2455,NA
PNY Electronics 69002685-T 1GB,47,5718,2397,NA
Positivo Informatica Ltd 34973-MPO-CL6 2GB,73,3682,2495,NA
Positivo Informatica Ltd 78.A1GA0.9K4 2GB,47,5614,2106,NA
Positivo Informatica Ltd 78.A1GA0.9LM 2GB,50,4711,1934,NA
Positivo Informatica Ltd 78.AG75.9K5 2GB,88,2041,972,NA
Positivo Informatica Ltd 78.AGA0.9LM 2GB,48,4852,2128,NA
Positivo Informatica Ltd ADQVE1B16 2GB,54,3898,1697,NA
Positivo Informatica Ltd ADQVE1B16152G 2GB,62,3382,1580,NA
Positivo Informatica Ltd AU2G32-800P000 2GB,49,4884,2078,NA
Positivo Informatica Ltd AU2G32-800P005-E 2GB,63,3059,1556,NA
Positivo Informatica Ltd AU2G32-800P005-P 2GB,73,3427,1612,NA
Positivo Informatica Ltd AU2G732-800P005-C 2GB,46,5295,2290,NA
Power Quotient International MECEG523PA0102 2GB,56,4490,1889,NA
Powerchip Semiconductor AS8E8G73F-8G1 2GB,75,4462,3326,NA
Princeton Technology PRINCETON 1GB,47,5782,3488,NA
ProMos/Mosel Vitelic V 512MB,53,3764,1616,NA
ProMos/Mosel Vitelic V916764B24QBFW-E4 512MB,59,3547,1418,NA
ProMos/Mosel Vitelic V916764B24QBFW-F5 512MB,55,4175,1633,NA
ProMos/Mosel Vitelic V916764B24QCFW-F5 512MB,73,2670,1377,NA
ProMos/Mosel Vitelic V916764K24QAFW-E4 512MB,51,3611,1768,NA
ProMos/Mosel Vitelic V916764K24QBFW-F5 512MB,56,3473,1485,NA
ProMos/Mosel Vitelic V916764K24QCFW-F5 512MB,54,4028,1736,NA
ProMos/Mosel Vitelic V916764K24QCFW-G6 512MB,51,4324,1844,NA
ProMos/Mosel Vitelic V916765G24QBFW-E4 1GB,67,2612,1256,NA
ProMos/Mosel Vitelic V916765G24QBFW-F5 1GB,64,3216,1368,NA
ProMos/Mosel Vitelic V916765G24QCFW-F5 1GB,75,2921,1357,NA
ProMos/Mosel Vitelic V916765K24QAFW-E4 1GB,58,3368,1595,NA
ProMos/Mosel Vitelic V916765K24QAFW-F5 1GB,62,3109,1572,NA
ProMos/Mosel Vitelic V916765K24QBFW-F5 1GB,48,4208,1883,NA
ProMos/Mosel Vitelic V916765K24QCFW-F5 1GB,58,3882,1753,NA
ProMos/Mosel Vitelic V916765K24QCFW-G6 1GB,52,4702,2097,NA
Qimonda 64T128000EU2.5C2 1GB,66,3782,2029,NA
Qimonda 64T128000EU3SC2 1GB,63,3884,1679,NA
Qimonda 64T128020EDL2.5C2 1GB,79,3061,1468,NA
Qimonda 64T128020EDL3SC2 1GB,66,1300,1074,NA
Qimonda 64T128020EU2.5B2 1GB,55,4186,1915,NA
Qimonda 64T128020EU2.5C 1GB,92,2879,1875,NA
Qimonda 64T128020EU3SB2 1GB,55,3839,1686,NA
Qimonda 64T128020EU3SC 1GB,58,3541,1622,NA
Qimonda 64T128020HU3.7A 1GB,73,2482,1267,NA
Qimonda 64T128020HU3.7B 1GB,64,3138,1643,NA
Qimonda 64T128020HU3SA 1GB,58,3244,1756,NA
Qimonda 64T128020HU3SB 1GB,57,3683,1795,NA
Qimonda 64T128021EDL3SB2 1GB,68,2914,1398,NA
Qimonda 64T128021HDL3.7B 1GB,69,2513,1265,NA
Qimonda 64T128021HDL3SB 1GB,72,3043,1359,NA
Qimonda 64T256020EDL2.5C2 2GB,61,4094,1830,NA
Qimonda 64T256020EDL3SC 2GB,60,3717,1592,NA
Qimonda 64T256020EDL3SC2 2GB,59,3542,1542,NA
Qimonda 64T256020EU19FC2 2GB,43,6140,2837,NA
Qimonda 64T256020EU2.5C2 2GB,58,4419,2181,NA
Qimonda 64T256020EU3SB 2GB,50,4440,1968,NA
Qimonda 64T256020EU3SC2 2GB,62,3925,2345,NA
Qimonda 64T256022EDL3SB 2GB,81,2677,1360,NA
Qimonda 64T32000HDL3SB 256MB,77,1906,945,NA
Qimonda 64T512022EDL2.5A 4GB,63,4156,1702,NA
Qimonda 64T512022EDL3SA 4GB,64,3821,1694,NA
Qimonda 64T64000EU3SB2 512MB,50,4367,1833,NA
Qimonda 64T64000HU3.7A 512MB,50,3427,1530,NA
Qimonda 64T64000HU3.7B 512MB,70,2483,1365,NA
Qimonda 64T64000HU3SA 512MB,49,4259,1660,NA
Qimonda 64T64000HU3SB 512MB,59,3411,1576,NA
Qimonda 64T64020EDL3SB2 512MB,79,2353,1201,NA
Qimonda 64T64020HDL3.7B 512MB,70,2259,1165,NA
Qimonda 64T64020HDL3SB 512MB,69,2734,1294,NA
Qimonda 72T128020EU2.5B2 1GB,55,4392,2095,NA
Qimonda 72T128020HFN3.7A 1GB,90,2507,1589,NA
Qimonda 72T128020HU3SB 1GB,52,4221,1739,NA
Qimonda 72T128420EFA3SB2 1GB,105,3273,2069,NA
Qimonda 72T128420HFA3SB 1GB,97,3323,1835,NA
Qimonda 72T128420HFD3SB 1GB,66,2575,1839,NA
Qimonda 72T128420HFN3.7A 1GB,111,2810,1748,NA
Qimonda 72T128420HFN3SA 1GB,109,3177,1900,NA
Qimonda 72T128420HFN3SB 1GB,90,3169,1979,NA
Qimonda 72T256020EU2.5C 2GB,69,2920,1858,NA
Qimonda 72T256020EU2.5C2 2GB,51,4938,2069,NA
Qimonda 72T256020EU3SB 2GB,46,5001,1740,NA
Qimonda 72T256020HFN3.7A 2GB,111,2994,1808,NA
Qimonda 72T256220EP3SB2 2GB,109,3211,2505,NA
Qimonda 72T256220HP3SA 2GB,144,2946,2751,NA
Qimonda 72T256220HP3SB 2GB,107,3248,2728,NA
Qimonda 72T256300EP3SC2 2GB,80,3240,2153,NA
Qimonda 72T256420EFA3SB2 2GB,95,2666,1959,NA
Qimonda 72T256420EFD3SB2 2GB,73,3014,2104,NA
Qimonda 72T256420HFA3SB 2GB,94,3037,1945,NA
Qimonda 72T256420HFD3SA 2GB,93,3417,1811,NA
Qimonda 72T256420HFD3SB 2GB,60,3076,2365,NA
Qimonda 72T256420HFN3SA 2GB,91,3031,1961,NA
Qimonda 72T256420HFN3SB 2GB,129,2340,1647,NA
Qimonda 72T256421EFA3SC2 2GB,87,2963,2113,NA
Qimonda 72T256920EFA3SB2 2GB,115,2806,1897,NA
Qimonda 72T256920HFA3SB 2GB,82,3065,2091,NA
Qimonda 72T512022ER5B 4GB,67,2778,1420,NA
Qimonda 72T512220EP3SC2 4GB,92,3268,2969,NA
Qimonda 72T512420EFA3SC 4GB,76,3013,2082,NA
Qimonda 72T512420EFA3SC2 4GB,90,2902,2180,NA
Qimonda 72T512520EFD3SC2 4GB,88,2376,1416,NA
Qimonda 72T512920EFA3SC 2GB,104,2640,1940,NA
Qimonda 72T512922EP3SB 4GB,112,3281,2815,NA
Qimonda F061010 2GB,82,2563,1923,NA
Ramaxel Technology RML1320EF48D8W-800 2GB,51,4674,2160,NA
Ramaxel Technology RML1320EG38D7W-667 1GB,53,4353,1777,NA
Ramaxel Technology RML1320HC48D8F-800 2GB,56,4799,2364,NA
Ramaxel Technology RML1320KE48D8F-800 2GB,46,5334,2366,NA
Ramaxel Technology RML1320MG48D8F-800 2GB,56,4408,1891,NA
Ramaxel Technology RML1520AG38D6F-667 512MB,50,4302,1935,NA
Ramaxel Technology RML1520EC48D7W-667 1GB,50,4663,2058,NA
Ramaxel Technology RML1520EC48D7W-800 1GB,55,4081,1823,NA
Ramaxel Technology RML1520EF48D7W-800 1GB,58,4273,2116,NA
Ramaxel Technology RML1520EG38D6W-667 512MB,66,2913,1352,NA
Ramaxel Technology RMN1150EC48D7F-667 1GB,68,3118,1356,NA
Ramaxel Technology RMN1150EC48D7W-800 1GB,59,3766,1679,NA
Ramaxel Technology RMN1150EF48D7W-800 1GB,68,4184,1715,NA
Ramaxel Technology RMN1150MJ48D7F-800 1GB,75,3648,1680,NA
Ramaxel Technology RMN1270EF46D6F-533 512MB,82,1848,960,NA
Ramaxel Technology RMN1740EC48D8W-800 2GB,65,3870,1812,NA
Ramaxel Technology RMN1740EF48D8F-800 2GB,77,3671,2373,NA
Ramaxel Technology RMN1740EF48D8W-800 2GB,64,3780,1750,NA
Ramaxel Technology RMN1740HC48D8F-800 2GB,82,3628,2544,NA
Ramaxel Technology RMN1740HC48D8F667A 2GB,55,4097,1622,NA
Ramaxel Technology RMN1740MG48D8F-677 2GB,81,1960,1160,NA
Ramaxel Technology RMN2230MH48D8F-800 2GB,59,3720,1539,NA
Samsung 2GB,53,7514,4062,NA
Samsung 16HTF25664HY-667E1 4GB,48,5356,2118,NA
Samsung 36HTF51272PZ-800H1 4GB,70,4318,2924,NA
Samsung 99P5471-013.A00LF 4GB,68,4806,3228,NA
Samsung ARMLTD551454 4GB,93,3134,2095,NA
Samsung DT3B122GX4GBV-800I 4GB,86,4311,2562,NA
Samsung KBL78T672G2SE6 2GB,57,4150,1462,NA
Samsung KBLGHT122G2SE7 2GB,50,4953,2357,NA
Samsung M3 78T2863DZS-CE6 1GB,61,3726,1727,NA
Samsung M3 78T2863DZS-CF7 1GB,54,4378,1740,NA
Samsung M3 78T2863EHS-CE6 1GB,52,3690,1598,NA
Samsung M3 78T2863EHS-CF7 1GB,57,4280,1990,NA
Samsung M3 78T2863QZS-CE6 1GB,56,4004,1756,NA
Samsung M3 78T2863QZS-CF7 1GB,60,4022,1914,NA
Samsung M3 78T2863RZS-CE6 1GB,54,4048,1720,NA
Samsung M3 78T2863RZS-CF7 1GB,53,4431,1929,NA
Samsung M3 78T2953BG0-CD5 2GB,53,4372,1964,NA
Samsung M3 78T2953CZ3-CD5 1GB,54,3278,1599,NA
Samsung M3 78T2953CZ3-CE6 1GB,60,3422,1660,NA
Samsung M3 78T2953CZ3-CE7 1GB,42,4871,2088,NA
Samsung M3 78T2953EZ3-CD5 1GB,60,3224,1454,NA
Samsung M3 78T2953EZ3-CE6 1GB,58,3741,1773,NA
Samsung M3 78T2953EZ3-CE7 1GB,56,4086,1760,NA
Samsung M3 78T2953EZ3-CF7 1GB,58,4217,1945,NA
Samsung M3 78T2953GZ3-CE6 1GB,69,3174,1672,NA
Samsung M3 78T2953GZ3-CF7 1GB,55,4085,1992,NA
Samsung M3 78T3354BZ0-CCC 256MB,46,2909,1519,NA
Samsung M3 78T3354CZ3-CD5 256MB,49,3158,1740,NA
Samsung M3 78T5263AZ3-CF7 4GB,48,5710,2476,NA
Samsung M3 78T5663DZ3-CE6 2GB,55,4097,1885,NA
Samsung M3 78T5663DZ3-CF7 2GB,57,4742,2240,NA
Samsung M3 78T5663EH3-CE6 2GB,51,3930,1829,NA
Samsung M3 78T5663EH3-CF7 2GB,61,4491,2333,NA
Samsung M3 78T5663FB3-CF7 2GB,60,4115,2065,NA
Samsung M3 78T5663QZ3-CE6 2GB,66,3854,1987,NA
Samsung M3 78T5663QZ3-CF7 2GB,59,4438,2221,NA
Samsung M3 78T5663RZ3-CE6 2GB,56,4162,2108,NA
Samsung M3 78T5663RZ3-CF7 2GB,52,5012,2236,NA
Samsung M3 78T5663SH3-CF7 2GB,60,4848,2636,NA
Samsung M3 78T5QZ3-CF7 4GB,79,3964,2912,NA
Samsung M3 78T6464QZ3-CE6 512MB,56,3336,1780,NA
Samsung M3 78T6553BG0-CCC 512MB,61,3034,1547,NA
Samsung M3 78T6553BZ0-CCC 512MB,50,3395,1599,NA
Samsung M3 78T6553BZ0-CD5 512MB,47,3367,1792,NA
Samsung M3 78T6553BZ0-KCC 512MB,50,3015,1356,NA
Samsung M3 78T6553BZ0-KD5 512MB,45,3448,1810,NA
Samsung M3 78T6553BZ3-CD5 512MB,65,2962,1190,NA
Samsung M3 78T6553CZ0-CCC 512MB,49,3428,1633,NA
Samsung M3 78T6553CZ0-CD5 512MB,47,3399,1741,NA
Samsung M3 78T6553CZ3-CD5 512MB,55,3160,1501,NA
Samsung M3 78T6553CZ3-CE6 512MB,59,3532,1565,NA
Samsung M3 78T6553EZS-CD5 512MB,68,2754,1450,NA
Samsung M3 78T6553EZS-CE6 512MB,64,3172,1465,NA
Samsung M3 79T5663FB3-CF7 2GB,72,4159,2733,NA
Samsung M3 91T2863QZ3-CF7 1GB,52,4857,2253,NA
Samsung M3 91T2953CZ3-CE6 1GB,48,4741,1841,NA
Samsung M3 91T2953EZ3-CE6 1GB,50,4694,2039,NA
Samsung M3 91T2953EZ3-CF7 1GB,49,5034,2290,NA
Samsung M3 91T2953GZ3-CF7 1GB,52,4672,1906,NA
Samsung M3 91T5663DZ3-CE6 2GB,54,4984,2059,NA
Samsung M3 91T5663DZ3-CF7 2GB,49,5088,2353,NA
Samsung M3 91T5663QZ3-CF7 2GB,51,5103,2331,NA
Samsung M3 91T6553CZ3-CE6 512MB,46,4618,2084,NA
Samsung M3 93T2950BG0-CCC 1GB,58,3067,1282,NA
Samsung M3 93T2953CZ3-CCC 1GB,52,3594,1633,NA
Samsung M3 93T5160QZA-CE6 4GB,107,2881,2527,NA
Samsung M3 93T5160QZA-CE7 4GB,98,3414,3634,NA
Samsung M3 93T5166AZA-CE6 4GB,113,2061,2252,NA
Samsung M3 93T5660QZA-CE6 2GB,107,2530,2411,NA
Samsung M3 93T5750CZ3-CCC 2GB,64,3373,1333,NA
Samsung M3 93T5750CZA-CE6 2GB,77,3405,2622,NA
Samsung M3 93T5750EZA-CE6 2GB,111,2749,2363,NA
Samsung M3 93T5750GZA-CE6 2GB,103,2791,2637,NA
Samsung M3 93T6553CZ3-CCC 512MB,55,3635,1717,NA
Samsung M395T1G60QJ4-CE68 8GB,108,2807,2220,NA
Samsung M395T1K66AZ4-CE66 8GB,114,2861,2069,$39.99
Samsung M395T2863DZ4-CE66 512MB,107,2823,2154,NA
Samsung M395T2863QZ4-CE65 512MB,108,3034,1969,$47.00
Samsung M395T2863QZ4-CE66 512MB,98,3042,1838,$14.83
Samsung M395T2953CZ4-CE60 1GB,57,2418,1691,$30.00*
Samsung M395T2953CZ4-CE61 1GB,85,2994,2048,$42.00
Samsung M395T2953CZ4-CE65 1GB,112,3008,1702,$157.95
Samsung M395T2953CZD-CD500 1GB,78,1851,1213,NA
Samsung M395T2953EZ4-CE65 1GB,86,3147,2055,$42.00
Samsung M395T2953EZ4-CE66 1GB,103,2928,1952,$9.00
Samsung M395T2953GZ4-CE66 1GB,94,2733,2088,$27.99
Samsung M395T5160CZ4-CE65 2GB,81,3047,2111,$23.22
Samsung M395T5160CZ4-CE66 4GB,89,2994,2067,$32.00*
Samsung M395T5160FB4-CE68 2GB,94,2940,2138,$159.96*
Samsung M395T5160FB4-CE7 4GB,69,4486,3029,NA
Samsung M395T5160QZ4-CE65 2GB,83,2702,1866,$7.40
Samsung M395T5160QZ4-CE66 2GB,88,2945,1965,$154.95
Samsung M395T5160QZ4-CE68 4GB,77,2997,2209,$75.00
Samsung M395T5160QZ4-CF76 2GB,105,3213,2438,NA
Samsung M395T5166AZ4-CE61 4GB,79,2612,1454,$157.95
Samsung M395T5166AZ4-CE65 4GB,56,2824,1784,$9.99
Samsung M395T5663CZ4-CE66 1GB,110,2787,2144,NA
Samsung M395T5663QZ4-CE65 1GB,98,3077,1984,$16.99
Samsung M395T5663QZ4-CE66 1GB,103,2870,2014,$25.00
Samsung M395T5750CZ4-CD51 2GB,66,2839,1926,NA
Samsung M395T5750CZ4-CE60 2GB,83,3003,1889,$32.00*
Samsung M395T5750CZ4-CE61 2GB,105,2945,1993,$42.00
Samsung M395T5750EZ4-CE61 2GB,106,3129,2121,$42.00
Samsung M395T5750EZ4-CE65 2GB,78,2925,2046,$42.00
Samsung M395T5750EZ4-CE66 2GB,92,3018,1943,$49.46
Samsung M395T5750GZ4-CE66 2GB,85,2954,2114,$42.00
Samsung M395T6553EZ4-CE65 512MB,89,3435,1846,NA
Samsung M395T6553EZ4-CE66 512MB,108,3351,1831,NA
Samsung M4 70T2864AZ3-CE6 1GB,62,3575,1388,NA
Samsung M4 70T2864DZ3-CE6 1GB,69,3023,1378,NA
Samsung M4 70T2864EH3-CE6 1GB,67,2058,1122,NA
Samsung M4 70T2864EH3-CF7 1GB,66,3381,1673,NA
Samsung M4 70T2864FB3-CF7 1GB,89,1100,932,NA
Samsung M4 70T2864QZ3-CE6 1GB,72,2938,1390,NA
Samsung M4 70T2864QZ3-CF7 1GB,72,3131,1562,NA
Samsung M4 70T2953BY0-CD5 1GB,61,1832,737,NA
Samsung M4 70T2953CZ3-CD5 1GB,72,2601,1152,NA
Samsung M4 70T2953CZ3-CE6 1GB,70,2778,1306,NA
Samsung M4 70T2953EZ3-CD5 1GB,86,1873,832,NA
Samsung M4 70T2953EZ3-CE6 1GB,69,2973,1360,NA
Samsung M4 70T2953GZ3-CE6 1GB,84,2475,1041,NA
Samsung M4 70T5267AZ3-CE6 4GB,53,4479,1810,NA
Samsung M4 70T5267AZ3-CF7 4GB,59,4281,1798,NA
Samsung M4 70T5663CZ3-CE6 2GB,69,3347,1434,NA
Samsung M4 70T5663EH3-CE6 2GB,93,2428,1404,NA
Samsung M4 70T5663EH3-CF7 2GB,67,3950,1884,NA
Samsung M4 70T5663FB3-CF7 2GB,75,2885,1478,NA
Samsung M4 70T5663QZ3-CE6 2GB,64,3598,1596,NA
Samsung M4 70T5663QZ3-CF7 2GB,66,3907,1823,NA
Samsung M4 70T5663RZ3-CE6 2GB,63,3771,1549,NA
Samsung M4 70T5663RZ3-CF7 2GB,59,4099,1725,NA
Samsung M4 70T5669AZ0-CD5 2GB,72,2086,1072,NA
Samsung M4 70T5669AZ0-CE6 2GB,73,3139,1203,NA
Samsung M4 70T6464QZ3-CE6 512MB,63,2265,1305,NA
Samsung M4 70T6554BZ0-CD5 512MB,67,1603,674,NA
Samsung M4 70T6554CZ3-CD5 512MB,73,2145,1053,NA
Samsung M4 70T6554CZ3-CE6 512MB,68,2437,1191,NA
Samsung M4 70T6554EZ3-CD5 512MB,82,1944,1249,NA
Samsung M4 70T6554EZ3-CE6 512MB,74,2534,1256,NA
Samsung WD2RE04GX818V-800 4GB,69,3740,2345,NA
Samsung Zhidian4GDDR800 4GB,73,4546,3064,NA
Silicon Integrated Systems B2LF8LFD3NS 1GB,74,3327,1685,NA
Silicon Integrated Systems B52F1LBD3G 1GB,51,4257,1808,NA
Silicon Power Computer & Communications D6LR2GNC88,57,3394,1218,NA
Silicon Power Computer & Communications D8LR1GNC88,49,3658,1662,NA
Silicon Power Computer & Communications D8LR2GNC88,57,4057,2225,NA
Silicon Power Computer & Communications D8SR2GNC88,84,2805,1054,NA
SK Hynix 99P5471-013.A00LF 4GB,90,4071,2679,NA
SK Hynix DDR2 800 2G 2GB,76,2936,1883,NA
SK Hynix HMP112U6EFR8C-S6 1GB,49,5238,2159,NA
SK Hynix HMP125S6EFR8C-S6 2GB,66,4111,1920,NA
SK Hynix HMP125S6EFR8C-Y5 2GB,85,2468,1456,NA
SK Hynix HMP125U6EFR8C-S6 2GB,48,5434,2458,NA
SK Hynix HMP31GF7AFR4C-Y5D5 8GB,111,2499,1592,NA
SK Hynix HMP351S6AFR8C-S6 4GB,56,4464,1769,NA
SK Hynix HMP351U6AFR8C-S6 4GB,52,4850,2196,NA
SK Hynix HMP451S6MMP8C-S6 4GB,51,4677,1872,NA
SK Hynix HYMP112F72CP8D3-Y5 1GB,99,3465,1774,NA
SK Hynix HYMP112S64CP6-S6 1GB,70,3619,1823,NA
SK Hynix HYMP112S64CP6-Y5 1GB,57,3906,1697,NA
SK Hynix HYMP112S64CR6-S6 1GB,48,4703,2060,NA
SK Hynix HYMP112U64CP8-S6 1GB,54,4779,2133,NA
SK Hynix HYMP112U64CP8-Y5 1GB,64,3499,1782,NA
SK Hynix HYMP112U72CP8-S6 1GB,45,5710,2424,NA
SK Hynix HYMP124U64CP8-S6 2GB,53,5185,2376,NA
SK Hynix HYMP125F72CP8D3-S5 2GB,84,2648,2174,NA
SK Hynix HYMP125F72CP8D3-Y5 2GB,115,2976,1869,NA
SK Hynix HYMP125F72CP8N3-Y5 2GB,113,2981,2064,NA
SK Hynix HYMP125S64CP8-S6 2GB,64,4074,1857,NA
SK Hynix HYMP125S64CP8-Y5 2GB,64,3767,1665,NA
SK Hynix HYMP125U64CP8-S5 2GB,55,3725,2022,NA
SK Hynix HYMP125U64CP8-S6 2GB,54,4865,2279,NA
SK Hynix HYMP125U64CP8-Y5 2GB,55,4503,2055,NA
SK Hynix HYMP125U72CP8-S6 2GB,51,5186,2268,NA
SK Hynix HYMP125U72CP8-Y5 2GB,59,5172,2885,NA
SK Hynix HYMP151F72CP4D3-S5 4GB,66,3601,2733,NA
SK Hynix HYMP151F72CP4D3-Y5 4GB,71,2924,2131,NA
SK Hynix HYMP151F72CP4N3-Y5 4GB,81,2715,2074,NA
SK Hynix HYMP151F72CP8D5-Y5 4GB,90,3030,2315,NA
SK Hynix HYMP151P72CP4-S5 4GB,92,3029,2841,NA
SK Hynix HYMP151P72CP4-Y5 4GB,99,3299,3159,NA
SK Hynix HYMP325S64AMP8-Y5 2GB,59,3570,1571,NA
SK Hynix HYMP351F72AMP4N3Y5 4GB,80,3071,1960,NA
SK Hynix HYMP512A72CP8D3-S5 1GB,53,3282,2501,NA
SK Hynix HYMP512B72BP8N2-C4 1GB,64,3005,1925,NA
SK Hynix HYMP512F72BP8N2-Y5 1GB,61,2948,1999,NA
SK Hynix HYMP512F72CP8D3-Y5 1GB,85,3117,2141,NA
SK Hynix HYMP512F72CP8N3-Y5 1GB,90,3075,2025,NA
SK Hynix HYMP512P72CP4-Y5 1GB,87,2999,1544,NA
SK Hynix HYMP512S64CP8-Y5 1GB,66,3260,1444,NA
SK Hynix HYMP512U64BP8-S5 1GB,44,4912,2187,NA
SK Hynix HYMP512U64BP8-Y5 1GB,49,4045,1589,NA
SK Hynix HYMP512U64CP8-S5 1GB,53,4204,2228,NA
SK Hynix HYMP512U64CP8-S6 1GB,46,5101,2119,NA
SK Hynix HYMP512U64CP8-Y5 1GB,63,3576,1648,NA
SK Hynix HYMP525B72BP4N2-C4 2GB,102,2146,1220,NA
SK Hynix HYMP525F72BP4N2-Y5 2GB,106,3081,2119,NA
SK Hynix HYMP525F72CP4D3-Y5 2GB,86,2834,2052,NA
SK Hynix HYMP525F72CP4N3-Y5 2GB,89,3180,2056,NA
SK Hynix HYMP525P72CP4-Y5 2GB,65,3292,2364,NA
SK Hynix HYMP564S64CP6-Y5 512MB,102,2248,1357,NA
SK Hynix HYMP564U64BP8-Y5 512MB,49,4490,1825,NA
SK Hynix Zhidian4GDDR800 4GB,74,4166,2990,NA
Smart Modular SG2567FBD12852HCDC 1GB,114,2684,2339,NA
Smart Modular SG5127FB212851HCDL 4GB,64,2980,2255,NA
Smart Modular SG564283FG8NWKF-Z1 1GB,55,4036,1831,NA
Smart Modular SG564283FG8NWKFSQR 1GB,87,2154,1286,NA
Smart Modular SG564288FG8N0IL-Z4 1GB,56,3539,1446,NA
Smart Modular SG564288FG8N6IL-Z1 1GB,68,3650,1343,NA
Smart Modular SG564288FG8N6KF-Z1 1GB,61,4094,1788,NA
Smart Modular SG564288FG8N6KFSQR 1GB,59,3779,1568,NA
